product_url	name	description	image_url	category	price
"http://www.cocktail.uk.com/shop/products/product.asp?ID=109"	"Insulated Ice Bucket"	"Smart looking ice bucket made from stainless steel with plastic insulated interior."	"http://www.cocktail.uk.com/images/shop/products/239.jpeg"	"Behind The Bar"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=110"	"Glass Stacking Mats"	"Pack of 10 clear glass stacking mats that clip together and can be cut to form any shape of shelf.."	"http://www.cocktail.uk.com/images/shop/products/237.jpeg"	"Behind The Bar"	"6.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=113"	"Cambar (Special Order)"	"All purpose beverage station complete with 5-bottle speed rail and ice sink with drain. In granite green"	"http://www.cocktail.uk.com/images/shop/products/243.jpeg"	"Home Bars"	"1499.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=116"	"Standard Pub Measure Only (25ml)"	"Standard Pub Measure with rubber cork. Government stamped to verify measure. (Please note this requires a bracket)."	"http://www.cocktail.uk.com/images/shop/products/1757.jpg"	"Behind The Bar"	"5.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=116"	"Standard Pub Measure Only (35ml)"	"Standard Pub Measure with rubber cork. Government stamped to verify measure. (Please note this requires a bracket)."	"http://www.cocktail.uk.com/images/shop/products/1757.jpg"	"Behind The Bar"	"5.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=116"	"Standard Pub Measure Only (50ml)"	"Standard Pub Measure with rubber cork. Government stamped to verify measure. (Please note this requires a bracket)."	"http://www.cocktail.uk.com/images/shop/products/1757.jpg"	"Behind The Bar"	"5.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=117"	"Optic Pearl Measure (25ml)"	"Pearl measure with rubber cork. Government stamped to verify measure. (Please note this requires a bracket)."	"http://www.cocktail.uk.com/images/shop/products/222.jpg"	"Behind The Bar"	"12.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=117"	"Optic Pearl Measure (50ml)"	"Pearl measure with rubber cork. Government stamped to verify measure. (Please note this requires a bracket)."	"http://www.cocktail.uk.com/images/shop/products/222.jpg"	"Behind The Bar"	"12.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=118"	"Measure Bracket (Upto 1ltr Bracket)"	"Strong metal bracket fits to most shelves or clamp can be removed to fix directly to wall."	"http://www.cocktail.uk.com/images/shop/products/220.jpeg"	"Behind The Bar"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=118"	"Measure Bracket (1ltr - 1.5ltr Bracket)"	"Strong metal bracket fits to most shelves or clamp can be removed to fix directly to wall."	"http://www.cocktail.uk.com/images/shop/products/220.jpeg"	"Behind The Bar"	"5.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=118"	"Measure Bracket (1 Gallon Bracket)"	"Strong metal bracket fits to most shelves or clamp can be removed to fix directly to wall."	"http://www.cocktail.uk.com/images/shop/products/220.jpeg"	"Behind The Bar"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=119"	"Branded Measures (Jack Daniels)"	"25ml measures with various different brands including Jack Daniels and Southern Comfort."	"http://www.cocktail.uk.com/images/shop/products/218.jpg"	"Behind The Bar"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=119"	"Branded Measures (Southern Comfort)"	"25ml measures with various different brands including Jack Daniels and Southern Comfort."	"http://www.cocktail.uk.com/images/shop/products/218.jpg"	"Behind The Bar"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=119"	"Branded Measures (Vladivar)"	"25ml measures with various different brands including Jack Daniels and Southern Comfort."	"http://www.cocktail.uk.com/images/shop/products/218.jpg"	"Behind The Bar"	"7.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=123"	"Party Fun Pack (Was £5.99)"	"Party pack includes 6 foil: hats, blowouts, party poppers, balloons and a roll of streamers."	"http://www.cocktail.uk.com/images/shop/products/297.jpeg"	"Sales"	"3.50"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=124"	"Jumbo Ice Tray"	"Unbreakable jumbo ice tray producing 32 ice cubes in a quality bendy rubber material to make removing cubes easy."	"http://www.cocktail.uk.com/images/shop/products/295.jpeg"	"Disposables"	"6.50"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=126"	"Yard of Ale (***Glass Only***)"	"The best party product! Watch as your friends attempt to drink around 3 pints of their favourite tipple"	"http://www.cocktail.uk.com/images/shop/products/290.jpeg"	"Glassware"	"34.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=126"	"Yard of Ale (***Wall Bracket Only***)"	"The best party product! Watch as your friends attempt to drink around 3 pints of their favourite tipple"	"http://www.cocktail.uk.com/images/shop/products/290.jpeg"	"Glassware"	"24.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=127"	"Plastic Pitcher Jug"	"Polycarbonate ice lipped 3 pint jug."	"http://www.cocktail.uk.com/images/shop/products/288.jpeg"	"Disposables"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=129"	"Plastic Champagne Flutes (Box of 8)"	"100ml disposable champagne flutes. Ideal for one off events and parties etc. Item will have a clear base and stem."	"http://www.cocktail.uk.com/images/shop/products/284.jpeg"	"Disposables"	"2.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=129"	"Plastic Champagne Flutes (Case of 192)"	"100ml disposable champagne flutes. Ideal for one off events and parties etc. Item will have a clear base and stem."	"http://www.cocktail.uk.com/images/shop/products/284.jpeg"	"Disposables"	"57.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=130"	"Disposable Tumblers (50x Pint)"	"These durable tumblers are ideal for those days when you just don't feel like washing up! £££s cheaper than the supermarkets."	"http://www.cocktail.uk.com/images/shop/products/282.jpeg"	"Disposables"	"3.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=130"	"Disposable Tumblers (50x Half Pint)"	"These durable tumblers are ideal for those days when you just don't feel like washing up! £££s cheaper than the supermarkets."	"http://www.cocktail.uk.com/images/shop/products/282.jpeg"	"Disposables"	"2.75"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=130"	"Disposable Tumblers (100x 8oz Spirit)"	"These durable tumblers are ideal for those days when you just don't feel like washing up! £££s cheaper than the supermarkets."	"http://www.cocktail.uk.com/images/shop/products/282.jpeg"	"Disposables"	"3.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=130"	"Disposable Tumblers (50x Shot)"	"These durable tumblers are ideal for those days when you just don't feel like washing up! £££s cheaper than the supermarkets."	"http://www.cocktail.uk.com/images/shop/products/282.jpeg"	"Disposables"	"2.75"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=131"	"Foil Platter (Single)"	"Foil serving platter (Can be re-used)."	"http://www.cocktail.uk.com/images/shop/products/280.jpeg"	"Disposables"	".99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=132"	"Paper Plates (100x Dinner 23cm)"	"Just plain old (well new actually) white paper plates.  Pack of 100."	"http://www.cocktail.uk.com/images/shop/products/277.jpeg"	"Disposables"	"3.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=132"	"Paper Plates (100x Tea 14.6cm)"	"Just plain old (well new actually) white paper plates.  Pack of 100."	"http://www.cocktail.uk.com/images/shop/products/277.jpeg"	"Disposables"	"2.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=133"	"Plastic Cutlery (100x Knives)"	"White plastic cutlery. Packed in 100s"	"http://www.cocktail.uk.com/images/shop/products/275.jpeg"	"Disposables"	"1.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=133"	"Plastic Cutlery (100x Forks)"	"White plastic cutlery. Packed in 100s"	"http://www.cocktail.uk.com/images/shop/products/275.jpeg"	"Disposables"	"1.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=133"	"Plastic Cutlery (100x Spoons)"	"White plastic cutlery. Packed in 100s"	"http://www.cocktail.uk.com/images/shop/products/275.jpeg"	"Disposables"	"1.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=133"	"Plastic Cutlery (200x Teaspoons)"	"White plastic cutlery. Packed in 100s"	"http://www.cocktail.uk.com/images/shop/products/275.jpeg"	"Disposables"	"3.50"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=135"	"Used 'Sands' Casino Cards (Red)"	"Anyone who knows anything about Vegas will know that the 'Sands' Hotel no longer stands. We have managed to get our hands on the last few packs of cards that were used there!"	"http://www.cocktail.uk.com/images/shop/products/305.jpeg"	"Playing Cards"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=135"	"Used 'Sands' Casino Cards (Blue)"	"Anyone who knows anything about Vegas will know that the 'Sands' Hotel no longer stands. We have managed to get our hands on the last few packs of cards that were used there!"	"http://www.cocktail.uk.com/images/shop/products/305.jpeg"	"Playing Cards"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=136"	"Kem Cards (Wide Index Double Set)"	"Kem cards are the finest playing cards available, they are made of thermo-plastic materials that are virtually tear-proof."	"http://www.cocktail.uk.com/images/shop/products/5727.jpg"	"New Items"	"24.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=138"	"Fun Table Football"	"Specially made for the home market but built with the same components as the commercial tables, the FUN table is a surefire winner. Tough & hardwearing, this table can easily be relocated when required"	"http://www.cocktail.uk.com/images/shop/products/309.jpeg"	"Miscellaneous Games Room"	"469.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=139"	"Slambango"	"Slambango is the outstanding new adult drinking glass that goes bang! Set is complete with board, 6 slam glasses and caps. Simply attach a cap to the specially adapted base of the glass and after necking your shot, slam it on the board for a fulfilling bang!"	"http://www.cocktail.uk.com/images/shop/products/329.jpeg"	"Board Games"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=142"	"Blotto"	"Blotto is the hot, sexy, funny, outrageous board game created for people who like to party"	"http://www.cocktail.uk.com/images/shop/products/323.jpeg"	"Board Games"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=144"	"Boules"	"Also known as petanque this quality set of adult boules made from solid steel. Each ball weighs 72g and are 70mm in diameter"	"http://www.cocktail.uk.com/images/shop/products/319.jpeg"	"Traditional Pub Games"	"15.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=145"	"Shove Ha'Penny Board"	"Traditional old pub game. Knock the pennies with the palm of your hand. Inlaid wooden board with real old half penny pieces."	"http://www.cocktail.uk.com/images/shop/products/317.jpeg"	"Traditional Pub Games"	"44.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=146"	"Club Cribbage"	"A beautiful wooden cribbage board with brass scoring pins and a pack of cards."	"http://www.cocktail.uk.com/images/shop/products/315.jpeg"	"Traditional Pub Games"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=147"	"Bagatelle"	"A beautiful wooden board with brass pins. Still a favourite with all age groups."	"http://www.cocktail.uk.com/images/shop/products/313.jpeg"	"Traditional Pub Games"	"75.00"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=149"	"Dice Poker Chips (300 Set - Was £79.99)"	"Super smart aluminium chip case includes either 300 or 500 of our best selling 11.5gm 'Dice' style poker chips and 2x packs of playing cards."	"http://www.cocktail.uk.com/images/shop/products/5342.jpg"	"Poker Chips"	"34.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=149"	"Dice Poker Chips (500 Set - Was £99.99)"	"Super smart aluminium chip case includes either 300 or 500 of our best selling 11.5gm 'Dice' style poker chips and 2x packs of playing cards."	"http://www.cocktail.uk.com/images/shop/products/5342.jpg"	"Poker Chips"	"44.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=157"	"Professional Bottle Coolers (120 Bottle Unit - Delivery upto 7 Days)"	"Large capacity 'Gamko' integral coolers with internal lighting. Innovative, maintenance free cooling system. (Pic is 218 bottle unit)."	"http://www.cocktail.uk.com/images/shop/products/333.jpeg"	"Fridges & Chillers"	"599.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=157"	"Professional Bottle Coolers (218  Bottle Unit - Delivery upto 7 Days)"	"Large capacity 'Gamko' integral coolers with internal lighting. Innovative, maintenance free cooling system. (Pic is 218 bottle unit)."	"http://www.cocktail.uk.com/images/shop/products/333.jpeg"	"Fridges & Chillers"	"849.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=158"	"Jack Daniels Personal Organiser"	"Look after your precious information with this metal cased planner inscribed with 'Jack Daniels'"	"http://www.cocktail.uk.com/images/shop/products/351.jpeg"	"Jack Daniels Gifts"	"18.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=159"	"Jack Daniels 'Pastimes' Party Pack (SALE Was £14.99)"	"Perfect for the JD lover, this set comes complete with 2x heavy based tumblers, pack of Jack Daniels cards, 4x drip mats and a bar towel!"	"http://www.cocktail.uk.com/images/shop/products/353.jpeg"	"Jack Daniels Gifts"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=162"	"Jack Daniels Lighter"	"Wind proof, hip flask styled refillable lighter. Supplied in silver."	"http://www.cocktail.uk.com/images/shop/products/5547.jpg"	"Jack Daniels Gifts"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=163"	"Guinness Toucan Bar Mirror"	"Large wooden framed mirror with the famous Toucan. Approx size 550x700mm"	"http://www.cocktail.uk.com/images/shop/products/731.jpeg"	"Bar Mirrors"	"59.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=165"	"Jack Daniels Measure & Bracket Set"	"25ml Jack Daniels measure complete with metal wall/shelf mountable bracket. Simply push up to dispense one 25ml shot of your favourite bourbon."	"http://www.cocktail.uk.com/images/shop/products/954.jpg"	"Jack Daniels Gifts"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=172"	"Jack Daniels Telescopic Cup"	"Stainless steel telescopic cup which fits snugly into a circular keyring case only 15mm high.  In superbly finished gift box. "	"http://www.cocktail.uk.com/images/shop/products/382.jpeg"	"Jack Daniels Gifts"	"15.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=184"	"Jack Daniels Shot Glasses"	"Each glass holds a very generous shot of your favourite whisky. Gift boxed."	"http://www.cocktail.uk.com/images/shop/products/1546.jpg"	"Jack Daniels Gifts"	"5.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=187"	"Martini Glasses (Box of 4)"	"Probably the most well known cocktail glass in the world! Gift box of 4x 5oz martini cocktail glasses."	"http://www.cocktail.uk.com/images/shop/products/1794.gif"	"Cocktail & Wine"	"10.00"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=188"	"Domino Martini Cocktail Glass (Box of 4)"	"Gift box of 4x 5oz martini cocktail glasses with black coloured stems."	"http://www.cocktail.uk.com/images/shop/products/2318.jpg"	"Cocktail & Wine"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=189"	"Kyoto Cocktail Glass (Box of 6)"	"Box of 6 'Kyoto' cocktail glasses. Volume approx 320ml & 179mm in height."	"http://www.cocktail.uk.com/images/shop/products/412.jpeg"	"Cocktail & Wine"	"13.99"
